Date,Open,High,Low,Close,Adjusted_close,Volume
2019-06-24,30089.6614,30089.6614,30089.6614,30089.6614,30089.6614,0
2019-06-25,29807.5291,29807.5291,29807.5291,29807.5291,29807.5291,0
2019-06-26,29772.8707,29772.8707,29772.8707,29772.8707,29772.8707,0
2019-06-27,29938.5095,29938.5095,29938.5095,29938.5095,29938.5095,0
2019-06-28,30135.4768,30135.4768,30135.4768,30135.4768,30135.4768,0
2019-07-01,30355.7114,30355.7114,30355.7114,30355.7114,30355.7114,0
2019-07-02,30421.8899,30421.8899,30421.8899,30421.8899,30421.8899,0
2019-07-03,30659.4391,30659.4391,30659.4391,30659.4391,30659.4391,0
2019-07-05,30623.2314,30623.2314,30623.2314,30623.2314,30623.2314,0
2019-07-08,30459.379,30459.379,30459.379,30459.379,30459.379,0
2019-07-09,30510.6555,30510.6555,30510.6555,30510.6555,30510.6555,0
2019-07-10,30635.9052,30635.9052,30635.9052,30635.9052,30635.9052,0
2019-07-11,30682.0636,30682.0636,30682.0636,30682.0636,30682.0636,0
2019-07-12,30835.4417,30835.4417,30835.4417,30835.4417,30835.4417,0
2019-07-15,30827.0407,30827.0407,30827.0407,30827.0407,30827.0407,0
2019-07-16,30731.5002,30731.5002,30731.5002,30731.5002,30731.5002,0
2019-07-17,30538.0279,30538.0279,30538.0279,30538.0279,30538.0279,0
2019-07-18,30642.9764,30642.9764,30642.9764,30642.9764,30642.9764,0
2019-07-19,30456.9452,30456.9452,30456.9452,30456.9452,30456.9452,0
2019-07-22,30531.9498,30531.9498,30531.9498,30531.9498,30531.9498,0
2019-07-23,30743.9409,30743.9409,30743.9409,30743.9409,30743.9409,0
2019-07-24,30931.896,30931.896,30931.896,30931.896,30931.896,0
2019-07-25,30744.1916,30744.1916,30744.1916,30744.1916,30744.1916,0
2019-07-26,30989.6365,30989.6365,30989.6365,30989.6365,30989.6365,0
2019-07-29,30911.5503,30911.5503,30911.5503,30911.5503,30911.5503,0
2019-07-30,30871.0229,30871.0229,30871.0229,30871.0229,30871.0229,0
2019-07-31,30550.7531,30550.7531,30550.7531,30550.7531,30550.7531,0
2019-08-01,30246.816,30246.816,30246.816,30246.816,30246.816,0
2019-08-02,30007.4723,30007.4723,30007.4723,30007.4723,30007.4723,0
2019-08-05,29106.2634,29106.2634,29106.2634,29106.2634,29106.2634,0
2019-08-06,29480.3508,29480.3508,29480.3508,29480.3508,29480.3508,0
2019-08-07,29506.0895,29506.0895,29506.0895,29506.0895,29506.0895,0
2019-08-08,30072.3825,30072.3825,30072.3825,30072.3825,30072.3825,0
2019-08-09,29853.7095,29853.7095,29853.7095,29853.7095,29853.7095,0
2019-08-12,29484.6476,29484.6476,29484.6476,29484.6476,29484.6476,0
2019-08-13,29903.8271,29903.8271,29903.8271,29903.8271,29903.8271,0
2019-08-14,29034.0781,29034.0781,29034.0781,29034.0781,29034.0781,0
2019-08-15,29082.6547,29082.6547,29082.6547,29082.6547,29082.6547,0
2019-08-16,29521.6626,29521.6626,29521.6626,29521.6626,29521.6626,0
2019-08-19,29864.1698,29864.1698,29864.1698,29864.1698,29864.1698,0
2019-08-20,29631.8057,29631.8057,29631.8057,29631.8057,29631.8057,0
2019-08-21,29878.3145,29878.3145,29878.3145,29878.3145,29878.3145,0
2019-08-22,29862.5693,29862.5693,29862.5693,29862.5693,29862.5693,0
2019-08-23,29083.1125,29083.1125,29083.1125,29083.1125,29083.1125,0
2019-08-26,29393.3451,29393.3451,29393.3451,29393.3451,29393.3451,0
2019-08-27,29260.5347,29260.5347,29260.5347,29260.5347,29260.5347,0
