Date,Open,High,Low,Close,Adjusted_close,Volume
2013-03-08,16160.47,16212.29,16108.1,16200.65,16200.65,0
2013-03-11,16184.38,16246.32,16157.91,16246.32,16246.32,0
2013-03-12,16234.84,16252.19,16166.26,16209.0191,16209.0191,0
2013-03-13,16210.1,16255.42,16167.94,16237.17,16237.17,0
2013-03-14,16260.84,16335.91,16260.84,16335.73,16335.73,0
2013-03-15,16335.62,16335.62,16259.15,16308.83,16308.83,0
2013-03-18,16236.67,16288.07,16143.89,16221.91,16221.91,0
2013-03-19,16249.52,16275.72,16076.92,16177.5,16177.5,0
2013-03-20,16237.7,16320.68,16237.7,16295.2,16295.2,0
2013-03-21,16234.34,16257.23,16135.1,16160.72,16160.72,0
2013-03-22,16199.25,16272.28,16199.25,16263.65,16263.65,0
2013-03-25,16296.18,16351.47,16155.04,16213.78,16213.78,0
2013-03-26,16256.81,16332.64,16256.81,16332.31,16332.31,0
2013-03-27,16271.84,16341.14,16206.64,16329.57,16329.57,0
2013-03-28,16332.51,16408.24,16314.43,16396.15,16396.15,0
2013-04-01,16390.17,16407.87,16263.44,16304.0,16304.0,0
2013-04-02,16336.8,16412.85,16312.47,16359.22,16359.22,0
2013-04-03,16365.49,16373.29,16131.29,16171.47,16171.47,0
2013-04-04,16180.56,16257.82,16161.68,16242.61,16242.61,0
2013-04-05,16142.73,16192.37,16023.28,16180.68,16180.68,0
2013-04-08,16182.33,16290.72,16136.3,16290.72,16290.72,0
2013-04-09,16274.02,16393.2,16264.63,16336.54,16336.54,0
2013-04-10,16365.11,16553.38,16365.11,16542.43,16542.43,0
